Date,Region,Product,Unit,Price
2017-11-01,Cuyo,Papa,kg,17.28
2017-11-01,Cuyo,Azúcar,kg,19.53
2017-11-01,Cuyo,Detergente líquido,750 cc,23.14
2017-11-01,Cuyo,Lavandina,1.000 cc,15.89
2017-11-01,Cuyo,Jabón de tocador,125 g,14.97
2017-11-01,Patagonia,Pan francés,kg,40.62
2017-11-01,Patagonia,Harina de trigo común,kg,12.27
2017-11-01,Patagonia,Arroz blanco simple,kg,27.01
2017-11-01,Patagonia,Fideos secos tipo guisero,500 g,21.58
2017-11-01,Patagonia,Carne picada común,kg,96.79
2017-11-01,Patagonia,Pollo entero,kg,45.03
2017-11-01,Patagonia,Aceite de girasol,"1,5 litros",53.25
2017-11-01,Patagonia,Leche fresca entera sachet,Litro,25.39
2017-11-01,Patagonia,Huevos de gallina,Docena,44.51
2017-11-01,Patagonia,Papa,kg,22.3
2017-11-01,Patagonia,Azúcar,kg,22.95
2017-11-01,Patagonia,Detergente líquido,750 cc,35.75
2017-11-01,Patagonia,Lavandina,1.000 cc,17.44
2017-11-01,Patagonia,Jabón de tocador,125 g,15.58
2017-12-01,GBA,Pan francés,kg,40.55
2017-12-01,GBA,Harina de trigo común,kg,11.03
2017-12-01,GBA,Arroz blanco simple,kg,22.1
2017-12-01,GBA,Fideos secos tipo guisero,500 g,20.54
2017-12-01,GBA,Carne picada común,kg,72.92
2017-12-01,GBA,Pollo entero,kg,39.63
2017-12-01,GBA,Aceite de girasol,"1,5 litros",55.52
2017-12-01,GBA,Leche fresca entera sachet,Litro,22.8
2017-12-01,GBA,Huevos de gallina,Docena,33.94
2017-12-01,GBA,Papa,kg,18.65
2017-12-01,GBA,Azúcar,kg,21.59
2017-12-01,GBA,Detergente líquido,750 cc,20.96
2017-12-01,GBA,Lavandina,1.000 cc,16.6
2017-12-01,GBA,Jabón de tocador,125 g,14.99
2017-12-01,Pampeana,Pan francés,kg,33.55
2017-12-01,Pampeana,Harina de trigo común,kg,11.62
2017-12-01,Pampeana,Arroz blanco simple,kg,22.43
2017-12-01,Pampeana,Fideos secos tipo guisero,500 g,18.66
2017-12-01,Pampeana,Carne picada común,kg,77.68
2017-12-01,Pampeana,Pollo entero,kg,41.35
2017-12-01,Pampeana,Aceite de girasol,"1,5 litros",56.58
2017-12-01,Pampeana,Leche fresca entera sachet,Litro,24.25
2017-12-01,Pampeana,Huevos de gallina,Docena,33.75
2017-12-01,Pampeana,Papa,kg,17.68
2017-12-01,Pampeana,Azúcar,kg,21.48
2017-12-01,Pampeana,Detergente líquido,750 cc,22.91
2017-12-01,Pampeana,Lavandina,1.000 cc,15.63
2017-12-01,Pampeana,Jabón de tocador,125 g,15.28
2017-12-01,Noreste,Pan francés,kg,29.7
2017-12-01,Noreste,Harina de trigo común,kg,11.08
2017-12-01,Noreste,Arroz blanco simple,kg,20.72
2017-12-01,Noreste,Fideos secos tipo guisero,500 g,15.44
2017-12-01,Noreste,Carne picada común,kg,77.08
2017-12-01,Noreste,Pollo entero,kg,39.33
2017-12-01,Noreste,Aceite de girasol,"1,5 litros",58.89
2017-12-01,Noreste,Leche fresca entera sachet,Litro,24.61
2017-12-01,Noreste,Huevos de gallina,Docena,29.43
2017-12-01,Noreste,Papa,kg,15.88
2017-12-01,Noreste,Azúcar,kg,19.52
2017-12-01,Noreste,Detergente líquido,750 cc,19.55
2017-12-01,Noreste,Lavandina,1.000 cc,16.29
2017-12-01,Noreste,Jabón de tocador,125 g,14.85
2017-12-01,Noroeste,Pan francés,kg,33.62
2017-12-01,Noroeste,Harina de trigo común,kg,10.94
2017-12-01,Noroeste,Arroz blanco simple,kg,20.03
2017-12-01,Noroeste,Fideos secos tipo guisero,500 g,14.13
2017-12-01,Noroeste,Carne picada común,kg,85.93
2017-12-01,Noroeste,Pollo entero,kg,41.56
2017-12-01,Noroeste,Aceite de girasol,"1,5 litros",54.54
2017-12-01,Noroeste,Leche fresca entera sachet,Litro,23.33
2017-12-01,Noroeste,Huevos de gallina,Docena,31.17
2017-12-01,Noroeste,Papa,kg,13.54
2017-12-01,Noroeste,Azúcar,kg,17.92
2017-12-01,Noroeste,Detergente líquido,750 cc,23.35
2017-12-01,Noroeste,Lavandina,1.000 cc,16.31
2017-12-01,Noroeste,Jabón de tocador,125 g,15.7
2017-12-01,Cuyo,Pan francés,kg,29.34
2017-12-01,Cuyo,Harina de trigo común,kg,10.76
2017-12-01,Cuyo,Arroz blanco simple,kg,21.06
2017-12-01,Cuyo,Fideos secos tipo guisero,500 g,18.98
2017-12-01,Cuyo,Carne picada común,kg,74.39
2017-12-01,Cuyo,Pollo entero,kg,41.8
2017-12-01,Cuyo,Aceite de girasol,"1,5 litros",52.43
2017-12-01,Cuyo,Leche fresca entera sachet,Litro,25.0
2017-12-01,Cuyo,Huevos de gallina,Docena,34.96
2017-12-01,Cuyo,Papa,kg,15.34
2017-12-01,Cuyo,Azúcar,kg,20.66
2017-12-01,Cuyo,Detergente líquido,750 cc,23.35
2017-12-01,Cuyo,Lavandina,1.000 cc,16.66
2017-12-01,Cuyo,Jabón de tocador,125 g,15.07
2017-12-01,Patagonia,Pan francés,kg,40.84
2017-12-01,Patagonia,Harina de trigo común,kg,12.61
2017-12-01,Patagonia,Arroz blanco simple,kg,27.55
2017-12-01,Patagonia,Fideos secos tipo guisero,500 g,21.98
2017-12-01,Patagonia,Carne picada común,kg,95.81
2017-12-01,Patagonia,Pollo entero,kg,45.74
2017-12-01,Patagonia,Aceite de girasol,"1,5 litros",53.3
2017-12-01,Patagonia,Leche fresca entera sachet,Litro,25.87
2017-12-01,Patagonia,Huevos de gallina,Docena,44.52
2017-12-01,Patagonia,Papa,kg,22.54
2017-12-01,Patagonia,Azúcar,kg,23.66
2017-12-01,Patagonia,Detergente líquido,750 cc,37.13
2017-12-01,Patagonia,Lavandina,1.000 cc,18.29
2017-12-01,Patagonia,Jabón de tocador,125 g,15.74
2018-01-01,GBA,Pan francés,kg,41.29
2018-01-01,GBA,Harina de trigo común,kg,11.2
2018-01-01,GBA,Arroz blanco simple,kg,22.81
2018-01-01,GBA,Fideos secos tipo guisero,500 g,21.23
2018-01-01,GBA,Carne picada común,kg,72.19
2018-01-01,GBA,Pollo entero,kg,41.78
2018-01-01,GBA,Aceite de girasol,"1,5 litros",55.86
2018-01-01,GBA,Leche fresca entera sachet,Litro,22.98
2018-01-01,GBA,Huevos de gallina,Docena,34.19
2018-01-01,GBA,Papa,kg,17.64
2018-01-01,GBA,Azúcar,kg,22.58
2018-01-01,GBA,Detergente líquido,750 cc,21.24
2018-01-01,GBA,Lavandina,1.000 cc,17.22
2018-01-01,GBA,Jabón de tocador,125 g,15.07
2018-01-01,Pampeana,Pan francés,kg,34.1
2018-01-01,Pampeana,Harina de trigo común,kg,11.72
2018-01-01,Pampeana,Arroz blanco simple,kg,22.8
2018-01-01,Pampeana,Fideos secos tipo guisero,500 g,19.32
2018-01-01,Pampeana,Carne picada común,kg,77.34
2018-01-01,Pampeana,Pollo entero,kg,43.73
2018-01-01,Pampeana,Aceite de girasol,"1,5 litros",57.11
2018-01-01,Pampeana,Leche fresca entera sachet,Litro,24.52
2018-01-01,Pampeana,Huevos de gallina,Docena,33.93
2018-01-01,Pampeana,Papa,kg,16.67
2018-01-01,Pampeana,Azúcar,kg,21.86
2018-01-01,Pampeana,Detergente líquido,750 cc,23.26
2018-01-01,Pampeana,Lavandina,1.000 cc,16.0
2018-01-01,Pampeana,Jabón de tocador,125 g,15.26
2018-01-01,Noreste,Pan francés,kg,30.2
2018-01-01,Noreste,Harina de trigo común,kg,11.1
2018-01-01,Noreste,Arroz blanco simple,kg,21.06
2018-01-01,Noreste,Fideos secos tipo guisero,500 g,15.39
2018-01-01,Noreste,Carne picada común,kg,78.31
2018-01-01,Noreste,Pollo entero,kg,41.16
2018-01-01,Noreste,Aceite de girasol,"1,5 litros",58.53
2018-01-01,Noreste,Leche fresca entera sachet,Litro,24.43
2018-01-01,Noreste,Huevos de gallina,Docena,30.01
2018-01-01,Noreste,Papa,kg,15.84
2018-01-01,Noreste,Azúcar,kg,19.84
2018-01-01,Noreste,Detergente líquido,750 cc,20.53
2018-01-01,Noreste,Lavandina,1.000 cc,16.6
2018-01-01,Noreste,Jabón de tocador,125 g,14.9
2018-01-01,Noroeste,Pan francés,kg,34.13
2018-01-01,Noroeste,Harina de trigo común,kg,11.0
2018-01-01,Noroeste,Arroz blanco simple,kg,20.33
2018-01-01,Noroeste,Fideos secos tipo guisero,500 g,14.37
2018-01-01,Noroeste,Carne picada común,kg,86.31
2018-01-01,Noroeste,Pollo entero,kg,43.22
2018-01-01,Noroeste,Aceite de girasol,"1,5 litros",55.1
2018-01-01,Noroeste,Leche fresca entera sachet,Litro,23.62
2018-01-01,Noroeste,Huevos de gallina,Docena,31.46
2018-01-01,Noroeste,Papa,kg,13.26
2018-01-01,Noroeste,Azúcar,kg,18.27
2018-01-01,Noroeste,Detergente líquido,750 cc,23.63
2018-01-01,Noroeste,Lavandina,1.000 cc,16.81
2018-01-01,Noroeste,Jabón de tocador,125 g,15.72
2018-01-01,Cuyo,Pan francés,kg,29.4
2018-01-01,Cuyo,Harina de trigo común,kg,10.8
2018-01-01,Cuyo,Arroz blanco simple,kg,21.48
2018-01-01,Cuyo,Fideos secos tipo guisero,500 g,19.28
2018-01-01,Cuyo,Carne picada común,kg,75.15
2018-01-01,Cuyo,Pollo entero,kg,43.66
2018-01-01,Cuyo,Aceite de girasol,"1,5 litros",52.7
2018-01-01,Cuyo,Leche fresca entera sachet,Litro,25.04
2018-01-01,Cuyo,Huevos de gallina,Docena,35.47
2018-01-01,Cuyo,Papa,kg,12.92
2018-01-01,Cuyo,Azúcar,kg,21.05
2018-01-01,Cuyo,Detergente líquido,750 cc,23.34
2018-01-01,Cuyo,Lavandina,1.000 cc,17.06
2018-01-01,Cuyo,Jabón de tocador,125 g,15.2
2018-01-01,Patagonia,Pan francés,kg,41.85
2018-01-01,Patagonia,Harina de trigo común,kg,13.52
2018-01-01,Patagonia,Arroz blanco simple,kg,27.88
2018-01-01,Patagonia,Fideos secos tipo guisero,500 g,22.81
2018-01-01,Patagonia,Carne picada común,kg,98.77
2018-01-01,Patagonia,Pollo entero,kg,46.42
2018-01-01,Patagonia,Aceite de girasol,"1,5 litros",53.37
2018-01-01,Patagonia,Leche fresca entera sachet,Litro,25.79
2018-01-01,Patagonia,Huevos de gallina,Docena,45.02
2018-01-01,Patagonia,Papa,kg,21.91
2018-01-01,Patagonia,Azúcar,kg,24.61
2018-01-01,Patagonia,Detergente líquido,750 cc,36.25
2018-01-01,Patagonia,Lavandina,1.000 cc,18.23
2018-01-01,Patagonia,Jabón de tocador,125 g,15.89
2018-02-01,GBA,Pan francés,kg,42.62
2018-02-01,GBA,Harina de trigo común,kg,11.64
2018-02-01,GBA,Arroz blanco simple,kg,23.22
2018-02-01,GBA,Fideos secos tipo guisero,500 g,21.56
2018-02-01,GBA,Carne picada común,kg,75.63
2018-02-01,GBA,Pollo entero,kg,45.32
2018-02-01,GBA,Aceite de girasol,"1,5 litros",56.01
2018-02-01,GBA,Leche fresca entera sachet,Litro,23.08
2018-02-01,GBA,Huevos de gallina,Docena,36.99
2018-02-01,GBA,Papa,kg,16.64
2018-02-01,GBA,Azúcar,kg,23.57
2018-02-01,GBA,Detergente líquido,750 cc,21.16
2018-02-01,GBA,Lavandina,1.000 cc,17.65
2018-02-01,GBA,Jabón de tocador,125 g,15.32
2018-02-01,Pampeana,Pan francés,kg,35.05
2018-02-01,Pampeana,Harina de trigo común,kg,12.01
2018-02-01,Pampeana,Arroz blanco simple,kg,23.21
2018-02-01,Pampeana,Fideos secos tipo guisero,500 g,19.52
2018-02-01,Pampeana,Carne picada común,kg,79.29
2018-02-01,Pampeana,Pollo entero,kg,47.21
2018-02-01,Pampeana,Aceite de girasol,"1,5 litros",57.15
2018-02-01,Pampeana,Leche fresca entera sachet,Litro,24.61
2018-02-01,Pampeana,Huevos de gallina,Docena,36.04
2018-02-01,Pampeana,Papa,kg,15.92
2018-02-01,Pampeana,Azúcar,kg,22.72
2018-02-01,Pampeana,Detergente líquido,750 cc,23.12
2018-02-01,Pampeana,Lavandina,1.000 cc,16.58
2018-02-01,Pampeana,Jabón de tocador,125 g,15.35
2018-02-01,Noreste,Pan francés,kg,31.29
2018-02-01,Noreste,Harina de trigo común,kg,11.5
2018-02-01,Noreste,Arroz blanco simple,kg,21.13
2018-02-01,Noreste,Fideos secos tipo guisero,500 g,15.96
2018-02-01,Noreste,Carne picada común,kg,78.49
2018-02-01,Noreste,Pollo entero,kg,43.41
2018-02-01,Noreste,Aceite de girasol,"1,5 litros",58.98
2018-02-01,Noreste,Leche fresca entera sachet,Litro,24.57
2018-02-01,Noreste,Huevos de gallina,Docena,31.01
2018-02-01,Noreste,Papa,kg,15.56
2018-02-01,Noreste,Azúcar,kg,20.58
2018-02-01,Noreste,Detergente líquido,750 cc,20.78
2018-02-01,Noreste,Lavandina,1.000 cc,16.81
2018-02-01,Noreste,Jabón de tocador,125 g,14.91
2018-02-01,Noroeste,Pan francés,kg,35.19
2018-02-01,Noroeste,Harina de trigo común,kg,11.29
2018-02-01,Noroeste,Arroz blanco simple,kg,20.44
2018-02-01,Noroeste,Fideos secos tipo guisero,500 g,14.58
2018-02-01,Noroeste,Carne picada común,kg,87.31
2018-02-01,Noroeste,Pollo entero,kg,46.54
2018-02-01,Noroeste,Aceite de girasol,"1,5 litros",55.66
2018-02-01,Noroeste,Leche fresca entera sachet,Litro,23.88
2018-02-01,Noroeste,Huevos de gallina,Docena,33.87
2018-02-01,Noroeste,Papa,kg,12.54
2018-02-01,Noroeste,Azúcar,kg,18.91
2018-02-01,Noroeste,Detergente líquido,750 cc,23.35
2018-02-01,Noroeste,Lavandina,1.000 cc,16.86
2018-02-01,Noroeste,Jabón de tocador,125 g,15.45
2018-02-01,Cuyo,Pan francés,kg,29.94
2018-02-01,Cuyo,Harina de trigo común,kg,11.29
2018-02-01,Cuyo,Arroz blanco simple,kg,22.03
2018-02-01,Cuyo,Fideos secos tipo guisero,500 g,20.07
2018-02-01,Cuyo,Carne picada común,kg,77.98
2018-02-01,Cuyo,Pollo entero,kg,46.71
2018-02-01,Cuyo,Aceite de girasol,"1,5 litros",52.79
2018-02-01,Cuyo,Leche fresca entera sachet,Litro,25.36
2018-02-01,Cuyo,Huevos de gallina,Docena,39.28
2018-02-01,Cuyo,Papa,kg,13.55
2018-02-01,Cuyo,Azúcar,kg,21.63
2018-02-01,Cuyo,Detergente líquido,750 cc,23.28
2018-02-01,Cuyo,Lavandina,1.000 cc,17.71
2018-02-01,Cuyo,Jabón de tocador,125 g,15.2
2018-02-01,Patagonia,Pan francés,kg,42.98
2018-02-01,Patagonia,Harina de trigo común,kg,13.68
2018-02-01,Patagonia,Arroz blanco simple,kg,28.81
2018-02-01,Patagonia,Fideos secos tipo guisero,500 g,23.33
2018-02-01,Patagonia,Carne picada común,kg,98.02
2018-02-01,Patagonia,Pollo entero,kg,49.05
2018-02-01,Patagonia,Aceite de girasol,"1,5 litros",53.93
2018-02-01,Patagonia,Leche fresca entera sachet,Litro,25.89
2018-02-01,Patagonia,Huevos de gallina,Docena,45.73
2018-02-01,Patagonia,Papa,kg,22.34
2018-02-01,Patagonia,Azúcar,kg,25.22
2018-02-01,Patagonia,Detergente líquido,750 cc,36.94
2018-02-01,Patagonia,Lavandina,1.000 cc,18.99
2018-02-01,Patagonia,Jabón de tocador,125 g,16.19
2018-03-01,GBA,Pan francés,kg,44.38
2018-03-01,GBA,Harina de trigo común,kg,11.94
2018-03-01,GBA,Arroz blanco simple,kg,23.84
2018-03-01,GBA,Fideos secos tipo guisero,500 g,22.35
2018-03-01,GBA,Carne picada común,kg,77.08
2018-03-01,GBA,Pollo entero,kg,47.36
2018-03-01,GBA,Aceite de girasol,"1,5 litros",57.25
2018-03-01,GBA,Leche fresca entera sachet,Litro,23.26
2018-03-01,GBA,Huevos de gallina,Docena,43.8
2018-03-01,GBA,Papa,kg,15.67
2018-03-01,GBA,Azúcar,kg,24.28
2018-03-01,GBA,Detergente líquido,750 cc,22.16
2018-03-01,GBA,Lavandina,1.000 cc,18.05
2018-03-01,GBA,Jabón de tocador,125 g,15.81
2018-03-01,Pampeana,Pan francés,kg,36.48
2018-03-01,Pampeana,Harina de trigo común,kg,12.38
2018-03-01,Pampeana,Arroz blanco simple,kg,23.9
2018-03-01,Pampeana,Fideos secos tipo guisero,500 g,19.64
2018-03-01,Pampeana,Carne picada común,kg,81.57
2018-03-01,Pampeana,Pollo entero,kg,50.0
2018-03-01,Pampeana,Aceite de girasol,"1,5 litros",59.11
2018-03-01,Pampeana,Leche fresca entera sachet,Litro,25.0
2018-03-01,Pampeana,Huevos de gallina,Docena,41.91
2018-03-01,Pampeana,Papa,kg,14.9
2018-03-01,Pampeana,Azúcar,kg,23.25
2018-03-01,Pampeana,Detergente líquido,750 cc,23.7
2018-03-01,Pampeana,Lavandina,1.000 cc,17.12
2018-03-01,Pampeana,Jabón de tocador,125 g,15.78
2018-03-01,Noreste,Pan francés,kg,32.86
2018-03-01,Noreste,Harina de trigo común,kg,11.76
2018-03-01,Noreste,Arroz blanco simple,kg,21.47
2018-03-01,Noreste,Fideos secos tipo guisero,500 g,16.05
2018-03-01,Noreste,Carne picada común,kg,79.99
2018-03-01,Noreste,Pollo entero,kg,46.89
2018-03-01,Noreste,Aceite de girasol,"1,5 litros",59.3
2018-03-01,Noreste,Leche fresca entera sachet,Litro,24.68
2018-03-01,Noreste,Huevos de gallina,Docena,37.49
2018-03-01,Noreste,Papa,kg,15.29
2018-03-01,Noreste,Azúcar,kg,21.34
2018-03-01,Noreste,Detergente líquido,750 cc,21.39
2018-03-01,Noreste,Lavandina,1.000 cc,17.32
2018-03-01,Noreste,Jabón de tocador,125 g,15.08
2018-03-01,Noroeste,Pan francés,kg,36.33
2018-03-01,Noroeste,Harina de trigo común,kg,11.5
2018-03-01,Noroeste,Arroz blanco simple,kg,21.14
2018-03-01,Noroeste,Fideos secos tipo guisero,500 g,15.21
2018-03-01,Noroeste,Carne picada común,kg,88.96
2018-03-01,Noroeste,Pollo entero,kg,50.19
2018-03-01,Noroeste,Aceite de girasol,"1,5 litros",56.64
2018-03-01,Noroeste,Leche fresca entera sachet,Litro,23.88
2018-03-01,Noroeste,Huevos de gallina,Docena,41.52
2018-03-01,Noroeste,Papa,kg,12.18
2018-03-01,Noroeste,Azúcar,kg,19.58
2018-03-01,Noroeste,Detergente líquido,750 cc,23.34
2018-03-01,Noroeste,Lavandina,1.000 cc,16.84
2018-03-01,Noroeste,Jabón de tocador,125 g,15.86
2018-03-01,Cuyo,Pan francés,kg,31.82
2018-03-01,Cuyo,Harina de trigo común,kg,11.97
2018-03-01,Cuyo,Arroz blanco simple,kg,23.34
2018-03-01,Cuyo,Fideos secos tipo guisero,500 g,20.53
2018-03-01,Cuyo,Carne picada común,kg,80.76
2018-03-01,Cuyo,Pollo entero,kg,48.83
2018-03-01,Cuyo,Aceite de girasol,"1,5 litros",55.55
2018-03-01,Cuyo,Leche fresca entera sachet,Litro,25.49
2018-03-01,Cuyo,Huevos de gallina,Docena,46.12
2018-03-01,Cuyo,Papa,kg,13.58
2018-03-01,Cuyo,Azúcar,kg,22.49
2018-03-01,Cuyo,Detergente líquido,750 cc,24.35
2018-03-01,Cuyo,Lavandina,1.000 cc,17.81
2018-03-01,Cuyo,Jabón de tocador,125 g,15.64
2018-03-01,Patagonia,Pan francés,kg,44.92
2018-03-01,Patagonia,Harina de trigo común,kg,13.7
2018-03-01,Patagonia,Arroz blanco simple,kg,28.88
2018-03-01,Patagonia,Fideos secos tipo guisero,500 g,23.23
2018-03-01,Patagonia,Carne picada común,kg,101.22
2018-03-01,Patagonia,Pollo entero,kg,52.38
2018-03-01,Patagonia,Aceite de girasol,"1,5 litros",55.15
2018-03-01,Patagonia,Leche fresca entera sachet,Litro,26.09
2018-03-01,Patagonia,Huevos de gallina,Docena,50.24
2018-03-01,Patagonia,Papa,kg,21.71
2018-03-01,Patagonia,Azúcar,kg,25.79
2018-03-01,Patagonia,Detergente líquido,750 cc,37.33
2018-03-01,Patagonia,Lavandina,1.000 cc,19.41
2018-03-01,Patagonia,Jabón de tocador,125 g,16.51
2018-04-01,GBA,Pan francés,kg,45.83
2018-04-01,GBA,Harina de trigo común,kg,12.72
2018-04-01,GBA,Arroz blanco simple,kg,24.37
2018-04-01,GBA,Fideos secos tipo guisero,500 g,22.86
2018-04-01,GBA,Carne picada común,kg,80.3
2018-04-01,GBA,Pollo entero,kg,44.75
2018-04-01,GBA,Aceite de girasol,"1,5 litros",59.53
2018-04-01,GBA,Leche fresca entera sachet,Litro,23.84
2018-04-01,GBA,Huevos de gallina,Docena,48.0
2018-04-01,GBA,Papa,kg,15.31
2018-04-01,GBA,Azúcar,kg,24.68
2018-04-01,GBA,Detergente líquido,750 cc,22.46
2018-04-01,GBA,Lavandina,1.000 cc,19.11
2018-04-01,GBA,Jabón de tocador,125 g,15.96
2018-04-01,Pampeana,Pan francés,kg,37.81
2018-04-01,Pampeana,Harina de trigo común,kg,13.56
2018-04-01,Pampeana,Arroz blanco simple,kg,24.37
2018-04-01,Pampeana,Fideos secos tipo guisero,500 g,20.24
2018-04-01,Pampeana,Carne picada común,kg,84.12
2018-04-01,Pampeana,Pollo entero,kg,47.48
2018-04-01,Pampeana,Aceite de girasol,"1,5 litros",61.03
2018-04-01,Pampeana,Leche fresca entera sachet,Litro,25.43
2018-04-01,Pampeana,Huevos de gallina,Docena,47.36
2018-04-01,Pampeana,Papa,kg,14.69
2018-04-01,Pampeana,Azúcar,kg,23.6
2018-04-01,Pampeana,Detergente líquido,750 cc,24.14
2018-04-01,Pampeana,Lavandina,1.000 cc,17.62
2018-04-01,Pampeana,Jabón de tocador,125 g,16.08
2018-04-01,Noreste,Pan francés,kg,34.27
2018-04-01,Noreste,Harina de trigo común,kg,12.15
2018-04-01,Noreste,Arroz blanco simple,kg,22.25
2018-04-01,Noreste,Fideos secos tipo guisero,500 g,16.61
2018-04-01,Noreste,Carne picada común,kg,82.18
2018-04-01,Noreste,Pollo entero,kg,46.31
2018-04-01,Noreste,Aceite de girasol,"1,5 litros",60.94
2018-04-01,Noreste,Leche fresca entera sachet,Litro,25.32
2018-04-01,Noreste,Huevos de gallina,Docena,41.01
2018-04-01,Noreste,Papa,kg,15.19
2018-04-01,Noreste,Azúcar,kg,22.25
2018-04-01,Noreste,Detergente líquido,750 cc,21.77
2018-04-01,Noreste,Lavandina,1.000 cc,18.06
2018-04-01,Noreste,Jabón de tocador,125 g,15.39
2018-04-01,Noroeste,Pan francés,kg,37.44
2018-04-01,Noroeste,Harina de trigo común,kg,12.48
2018-04-01,Noroeste,Arroz blanco simple,kg,21.57
2018-04-01,Noroeste,Fideos secos tipo guisero,500 g,15.84
2018-04-01,Noroeste,Carne picada común,kg,90.64
2018-04-01,Noroeste,Pollo entero,kg,47.26
2018-04-01,Noroeste,Aceite de girasol,"1,5 litros",58.31
2018-04-01,Noroeste,Leche fresca entera sachet,Litro,24.62
2018-04-01,Noroeste,Huevos de gallina,Docena,45.19
2018-04-01,Noroeste,Papa,kg,11.54
2018-04-01,Noroeste,Azúcar,kg,20.1
2018-04-01,Noroeste,Detergente líquido,750 cc,23.99
2018-04-01,Noroeste,Lavandina,1.000 cc,17.97
2018-04-01,Noroeste,Jabón de tocador,125 g,16.16
2018-04-01,Cuyo,Pan francés,kg,34.7
2018-04-01,Cuyo,Harina de trigo común,kg,12.88
2018-04-01,Cuyo,Arroz blanco simple,kg,23.67
2018-04-01,Cuyo,Fideos secos tipo guisero,500 g,20.95
2018-04-01,Cuyo,Carne picada común,kg,82.26
2018-04-01,Cuyo,Pollo entero,kg,47.06
2018-04-01,Cuyo,Aceite de girasol,"1,5 litros",58.67
2018-04-01,Cuyo,Leche fresca entera sachet,Litro,26.1
2018-04-01,Cuyo,Huevos de gallina,Docena,54.0
2018-04-01,Cuyo,Papa,kg,12.63
2018-04-01,Cuyo,Azúcar,kg,23.09
2018-04-01,Cuyo,Detergente líquido,750 cc,24.56
2018-04-01,Cuyo,Lavandina,1.000 cc,18.36
2018-04-01,Cuyo,Jabón de tocador,125 g,15.74
2018-04-01,Patagonia,Pan francés,kg,46.61
2018-04-01,Patagonia,Harina de trigo común,kg,14.49
2018-04-01,Patagonia,Arroz blanco simple,kg,30.21
2018-04-01,Patagonia,Fideos secos tipo guisero,500 g,23.43
2018-04-01,Patagonia,Carne picada común,kg,103.94
2018-04-01,Patagonia,Pollo entero,kg,53.61
2018-04-01,Patagonia,Aceite de girasol,"1,5 litros",57.1
2018-04-01,Patagonia,Leche fresca entera sachet,Litro,26.82
2018-04-01,Patagonia,Huevos de gallina,Docena,56.18
2018-04-01,Patagonia,Papa,kg,21.38
2018-04-01,Patagonia,Azúcar,kg,26.31
2018-04-01,Patagonia,Detergente líquido,750 cc,37.69
2018-04-01,Patagonia,Lavandina,1.000 cc,20.04
2018-04-01,Patagonia,Jabón de tocador,125 g,16.79
2018-05-01,GBA,Pan francés,kg,49.81
2018-05-01,GBA,Harina de trigo común,kg,16.69
2018-05-01,GBA,Arroz blanco simple,kg,24.64
2018-05-01,GBA,Fideos secos tipo guisero,500 g,25.03
2018-05-01,GBA,Carne picada común,kg,83.4
2018-05-01,GBA,Pollo entero,kg,44.04
2018-05-01,GBA,Aceite de girasol,"1,5 litros",62.4
2018-05-01,GBA,Leche fresca entera sachet,Litro,23.89
2018-05-01,GBA,Huevos de gallina,Docena,51.52
2018-05-01,GBA,Papa,kg,15.7
2018-05-01,GBA,Azúcar,kg,25.14
2018-05-01,GBA,Detergente líquido,750 cc,22.99
2018-05-01,GBA,Lavandina,1.000 cc,19.76
2018-05-01,GBA,Jabón de tocador,125 g,16.26
2018-05-01,Pampeana,Pan francés,kg,40.69
2018-05-01,Pampeana,Harina de trigo común,kg,16.32
2018-05-01,Pampeana,Arroz blanco simple,kg,25.32
